"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Legs PF","20 Dec 2025, 14:59","20 Dec 2025, 16:38","","Leg Press Horizontal (Machine)",,"",0,"normal",290,10,,,
"Legs PF","20 Dec 2025, 14:59","20 Dec 2025, 16:38","","Leg Press Horizontal (Machine)",,"",1,"normal",350,10,,,
"Legs PF","20 Dec 2025, 14:59","20 Dec 2025, 16:38","","Leg Press Horizontal (Machine)",,"",2,"normal",360,10,,,
"Legs PF","20 Dec 2025, 14:59","20 Dec 2025, 16:38","","Seated Leg Curl (Machine)",,"",0,"normal",120,10,,,
"Legs PF","20 Dec 2025, 14:59","20 Dec 2025, 16:38","","Seated Leg Curl (Machine)",,"",1,"normal",160,10,,,
"Legs PF","20 Dec 2025, 14:59","20 Dec 2025, 16:38","","Seated Leg Curl (Machine)",,"",2,"normal",190,7,,,
"Legs PF","20 Dec 2025, 14:59","20 Dec 2025, 16:38","","Seated Leg Curl (Machine)",,"",3,"normal",160,10,,,
"Legs PF","20 Dec 2025, 14:59","20 Dec 2025, 16:38","","Hip Abduction (Machine)",,"",0,"normal",110,20,,,
"Legs PF","20 Dec 2025, 14:59","20 Dec 2025, 16:38","","Hip Abduction (Machine)",,"",1,"normal",170,10,,,
"Legs PF","20 Dec 2025, 14:59","20 Dec 2025, 16:38","","Hip Abduction (Machine)",,"",2,"normal",150,20,,,
"Legs PF","20 Dec 2025, 14:59","20 Dec 2025, 16:38","","Hip Adduction (Machine)",,"",0,"normal",155,20,,,
"Legs PF","20 Dec 2025, 14:59","20 Dec 2025, 16:38","","Hip Adduction (Machine)",,"",1,"normal",205,20,,,
"Legs PF","20 Dec 2025, 14:59","20 Dec 2025, 16:38","","Hip Adduction (Machine)",,"",2,"normal",170,20,,,
"Legs PF","20 Dec 2025, 14:59","20 Dec 2025, 16:38","","Seated Calf Raise",,"",0,"normal",135,10,,,
"Legs PF","20 Dec 2025, 14:59","20 Dec 2025, 16:38","","Seated Calf Raise",,"",1,"normal",115,15,,,
"Legs PF","20 Dec 2025, 14:59","20 Dec 2025, 16:38","","Calf Extension (Machine)",,"",0,"normal",240,12,,,
"Legs PF","20 Dec 2025, 14:59","20 Dec 2025, 16:38","","Calf Extension (Machine)",,"",1,"normal",200,15,,,
"Legs PF","20 Dec 2025, 14:59","20 Dec 2025, 16:38","","Calf Extension (Machine)",,"",2,"normal",160,20,,,
"Legs PF","20 Dec 2025, 14:59","20 Dec 2025, 16:38","","Leg Extension (Machine)",,"",0,"normal",135,10,,,
"Legs PF","20 Dec 2025, 14:59","20 Dec 2025, 16:38","","Leg Extension (Machine)",,"",1,"normal",175,10,,,
"Legs PF","20 Dec 2025, 14:59","20 Dec 2025, 16:38","","Leg Extension (Machine)",,"",2,"normal",155,12,,,
"Evening workout 🏋️","19 Dec 2025, 19:22","19 Dec 2025, 20:51","","Incline Bench Press (Smith Machine)",,"",0,"normal",25,10,,,
"Evening workout 🏋️","19 Dec 2025, 19:22","19 Dec 2025, 20:51","","Incline Bench Press (Smith Machine)",,"",1,"normal",75,10,,,
"Evening workout 🏋️","19 Dec 2025, 19:22","19 Dec 2025, 20:51","","Incline Bench Press (Smith Machine)",,"",2,"normal",115,10,,,
"Evening workout 🏋️","19 Dec 2025, 19:22","19 Dec 2025, 20:51","","Incline Bench Press (Smith Machine)",,"",3,"normal",115,8,,,
"Evening workout 🏋️","19 Dec 2025, 19:22","19 Dec 2025, 20:51","","Iso-Lateral Row (Machine)",,"Final set unilateral",0,"normal",110,10,,,
"Evening workout 🏋️","19 Dec 2025, 19:22","19 Dec 2025, 20:51","","Iso-Lateral Row (Machine)",,"Final set unilateral",1,"normal",170,8,,,
"Evening workout 🏋️","19 Dec 2025, 19:22","19 Dec 2025, 20:51","","Iso-Lateral Row (Machine)",,"Final set unilateral",2,"normal",75,10,,,
"Evening workout 🏋️","19 Dec 2025, 19:22","19 Dec 2025, 20:51","","Chest Press (Machine)",,"Hammer strength",0,"normal",130,10,,,
"Evening workout 🏋️","19 Dec 2025, 19:22","19 Dec 2025, 20:51","","Chest Press (Machine)",,"Hammer strength",1,"normal",150,6,,,
"Evening workout 🏋️","19 Dec 2025, 19:22","19 Dec 2025, 20:51","","Chest Press (Machine)",,"Hammer strength",2,"normal",90,12,,,
"Evening workout 🏋️","19 Dec 2025, 19:22","19 Dec 2025, 20:51","","Lat Pulldown (Machine)",,"",0,"normal",150,8,,,
"Evening workout 🏋️","19 Dec 2025, 19:22","19 Dec 2025, 20:51","","Lat Pulldown (Machine)",,"",1,"normal",190,8,,,
"Evening workout 🏋️","19 Dec 2025, 19:22","19 Dec 2025, 20:51","","Lat Pulldown (Machine)",,"",2,"normal",160,8,,,
"Evening workout 🏋️","19 Dec 2025, 19:22","19 Dec 2025, 20:51","","Seated Shoulder Press (Machine)",,"",0,"normal",100,10,,,
"Evening workout 🏋️","19 Dec 2025, 19:22","19 Dec 2025, 20:51","","Seated Shoulder Press (Machine)",,"",1,"normal",130,7,,,
"Evening workout 🏋️","19 Dec 2025, 19:22","19 Dec 2025, 20:51","","Seated Shoulder Press (Machine)",,"",2,"normal",110,10,,,
"Evening workout 🏋️","19 Dec 2025, 19:22","19 Dec 2025, 20:51","","Butterfly (Pec Deck)",,"",0,"normal",120,11,,,
"Evening workout 🏋️","19 Dec 2025, 19:22","19 Dec 2025, 20:51","","Butterfly (Pec Deck)",,"",1,"normal",105,12,,,
"Evening workout 🏋️","19 Dec 2025, 19:22","19 Dec 2025, 20:51","","Preacher Curl (Machine)",,"",0,"normal",70,10,,,
"Evening workout 🏋️","19 Dec 2025, 19:22","19 Dec 2025, 20:51","","Preacher Curl (Machine)",,"",1,"normal",80,8,,,
"Evening workout 🏋️","19 Dec 2025, 19:22","19 Dec 2025, 20:51","","Preacher Curl (Machine)",,"",2,"normal",85,8,,,
"Evening workout 🏋️","19 Dec 2025, 19:22","19 Dec 2025, 20:51","","Seated Dip Machine",,"",0,"normal",160,12,,,
"Evening workout 🏋️","19 Dec 2025, 19:22","19 Dec 2025, 20:51","","Seated Dip Machine",,"",1,"normal",145,13,,,
"Evening workout 🏋️","19 Dec 2025, 19:22","19 Dec 2025, 20:51","","Seated Incline Curl (Dumbbell)",,"",0,"normal",55,11,,,
"Evening workout 🏋️","19 Dec 2025, 19:22","19 Dec 2025, 20:51","","Seated Incline Curl (Dumbbell)",,"",1,"normal",55,7,,,
"Legs PF","16 Dec 2025, 10:27","16 Dec 2025, 11:32","","Leg Press Horizontal (Machine)",,"Seat at 5",0,"normal",220,10,,,
"Legs PF","16 Dec 2025, 10:27","16 Dec 2025, 11:32","","Leg Press Horizontal (Machine)",,"Seat at 5",1,"normal",320,10,,,
"Legs PF","16 Dec 2025, 10:27","16 Dec 2025, 11:32","","Leg Press Horizontal (Machine)",,"Seat at 5",2,"normal",380,10,,,
"Legs PF","16 Dec 2025, 10:27","16 Dec 2025, 11:32","","Leg Press Horizontal (Machine)",,"Seat at 5",3,"normal",410,10,,,
"Legs PF","16 Dec 2025, 10:27","16 Dec 2025, 11:32","","Leg Extension (Machine)",,"",0,"normal",130,10,,,
"Legs PF","16 Dec 2025, 10:27","16 Dec 2025, 11:32","","Leg Extension (Machine)",,"",1,"normal",160,10,,,
"Legs PF","16 Dec 2025, 10:27","16 Dec 2025, 11:32","","Leg Extension (Machine)",,"",2,"normal",170,13,,,
"Legs PF","16 Dec 2025, 10:27","16 Dec 2025, 11:32","","Seated Leg Curl (Machine)",,"",0,"normal",160,12,,,
"Legs PF","16 Dec 2025, 10:27","16 Dec 2025, 11:32","","Seated Leg Curl (Machine)",,"",1,"normal",180,10,,,
"Legs PF","16 Dec 2025, 10:27","16 Dec 2025, 11:32","","Seated Leg Curl (Machine)",,"",2,"normal",160,10,,,
"Legs PF","16 Dec 2025, 10:27","16 Dec 2025, 11:32","","Hip Adduction (Machine)",,"",0,"normal",135,20,,,
"Legs PF","16 Dec 2025, 10:27","16 Dec 2025, 11:32","","Hip Adduction (Machine)",,"",1,"normal",205,15,,,
"Legs PF","16 Dec 2025, 10:27","16 Dec 2025, 11:32","","Hip Abduction (Machine)",,"",0,"normal",120,20,,,
"Legs PF","16 Dec 2025, 10:27","16 Dec 2025, 11:32","","Hip Abduction (Machine)",,"",1,"normal",180,10,,,
"Legs PF","16 Dec 2025, 10:27","16 Dec 2025, 11:32","","Seated Calf Raise",,"",0,"normal",115,11,,,
"Legs PF","16 Dec 2025, 10:27","16 Dec 2025, 11:32","","Seated Calf Raise",,"",1,"normal",115,11,,,
"Pull Vfit","15 Dec 2025, 12:16","15 Dec 2025, 13:32","","Iso-Lateral High Row (Machine)",,"",0,"normal",80,8,,,
"Pull Vfit","15 Dec 2025, 12:16","15 Dec 2025, 13:32","","Iso-Lateral High Row (Machine)",,"",1,"normal",160,5,,,
"Pull Vfit","15 Dec 2025, 12:16","15 Dec 2025, 13:32","","Iso-Lateral High Row (Machine)",,"",2,"normal",200,5,,,
"Pull Vfit","15 Dec 2025, 12:16","15 Dec 2025, 13:32","","Iso-Lateral High Row (Machine)",,"",3,"normal",160,10,,,
"Pull Vfit","15 Dec 2025, 12:16","15 Dec 2025, 13:32","","Iso-Lateral Row (Machine)",,"",0,"normal",100,10,,,
"Pull Vfit","15 Dec 2025, 12:16","15 Dec 2025, 13:32","","Iso-Lateral Row (Machine)",,"",1,"normal",160,8,,,
"Pull Vfit","15 Dec 2025, 12:16","15 Dec 2025, 13:32","","Iso-Lateral Row (Machine)",,"",2,"normal",120,15,,,
"Pull Vfit","15 Dec 2025, 12:16","15 Dec 2025, 13:32","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",80,10,,,
"Pull Vfit","15 Dec 2025, 12:16","15 Dec 2025, 13:32","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",110,8,,,
"Pull Vfit","15 Dec 2025, 12:16","15 Dec 2025, 13:32","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",90,10,,,
"Pull Vfit","15 Dec 2025, 12:16","15 Dec 2025, 13:32","","Seated Cable Row - Bar Wide Grip",,"",0,"normal",80,10,,,
"Pull Vfit","15 Dec 2025, 12:16","15 Dec 2025, 13:32","","Seated Cable Row - Bar Wide Grip",,"",1,"normal",80,12,,,
"Pull Vfit","15 Dec 2025, 12:16","15 Dec 2025, 13:32","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",115,6,,,
"Pull Vfit","15 Dec 2025, 12:16","15 Dec 2025, 13:32","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",100,10,,,
"Pull Vfit","15 Dec 2025, 12:16","15 Dec 2025, 13:32","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",80,12,,,
"Pull Vfit","15 Dec 2025, 12:16","15 Dec 2025, 13:32","","Cross Body Hammer Curl",,"Alternating",0,"normal",30,20,,,
"Pull Vfit","15 Dec 2025, 12:16","15 Dec 2025, 13:32","","Cross Body Hammer Curl",,"Alternating",1,"normal",35,7,,,
"Pull Vfit","15 Dec 2025, 12:16","15 Dec 2025, 13:32","","Seated Incline Curl (Dumbbell)",,"",0,"normal",50,10,,,
"Pull Vfit","15 Dec 2025, 12:16","15 Dec 2025, 13:32","","Seated Incline Curl (Dumbbell)",,"",1,"normal",50,12,,,
"Pull Vfit","15 Dec 2025, 12:16","15 Dec 2025, 13:32","","Preacher Curl (Machine)",,"",0,"normal",60,10,,,
"Pull Vfit","15 Dec 2025, 12:16","15 Dec 2025, 13:32","","Preacher Curl (Machine)",,"",1,"normal",70,10,,,
"Push PF","14 Dec 2025, 12:51","14 Dec 2025, 13:53","","Bench Press (Smith Machine)",,"",0,"normal",25,10,,,
"Push PF","14 Dec 2025, 12:51","14 Dec 2025, 13:53","","Bench Press (Smith Machine)",,"",1,"normal",75,8,,,
"Push PF","14 Dec 2025, 12:51","14 Dec 2025, 13:53","","Bench Press (Smith Machine)",,"",2,"normal",115,10,,,
"Push PF","14 Dec 2025, 12:51","14 Dec 2025, 13:53","","Bench Press (Smith Machine)",,"",3,"normal",135,8,,,
"Push PF","14 Dec 2025, 12:51","14 Dec 2025, 13:53","","Bench Press (Smith Machine)",,"",4,"normal",115,9,,,
"Push PF","14 Dec 2025, 12:51","14 Dec 2025, 13:53","","Incline Chest Press (Machine)",,"Forgot to add starting resistance",0,"normal",90,10,,,
"Push PF","14 Dec 2025, 12:51","14 Dec 2025, 13:53","","Incline Chest Press (Machine)",,"Forgot to add starting resistance",1,"normal",140,8,,,
"Push PF","14 Dec 2025, 12:51","14 Dec 2025, 13:53","","Incline Chest Press (Machine)",,"Forgot to add starting resistance",2,"normal",140,6,,,
"Push PF","14 Dec 2025, 12:51","14 Dec 2025, 13:53","","Incline Chest Press (Machine)",,"Forgot to add starting resistance",3,"normal",90,10,,,
"Push PF","14 Dec 2025, 12:51","14 Dec 2025, 13:53","","Seated Shoulder Press (Machine)",,"",0,"normal",140,6,,,
"Push PF","14 Dec 2025, 12:51","14 Dec 2025, 13:53","","Seated Shoulder Press (Machine)",,"",1,"normal",120,7,,,
"Push PF","14 Dec 2025, 12:51","14 Dec 2025, 13:53","","Seated Shoulder Press (Machine)",,"",2,"normal",100,10,,,
"Push PF","14 Dec 2025, 12:51","14 Dec 2025, 13:53","","Triceps Extension (Machine)",,"",0,"normal",200,4,,,
"Push PF","14 Dec 2025, 12:51","14 Dec 2025, 13:53","","Triceps Extension (Machine)",,"",1,"normal",145,10,,,
"Push PF","14 Dec 2025, 12:51","14 Dec 2025, 13:53","","Triceps Extension (Machine)",,"",2,"normal",150,10,,,
"Push PF","14 Dec 2025, 12:51","14 Dec 2025, 13:53","","Seated Shoulder Press (Machine)",,"Converging",0,"normal",70,7,,,
"Push PF","14 Dec 2025, 12:51","14 Dec 2025, 13:53","","Seated Shoulder Press (Machine)",,"Converging",1,"normal",50,10,,,
"Push PF","14 Dec 2025, 12:51","14 Dec 2025, 13:53","","Dumbbell Squeeze Press",,"",0,"normal",50,20,,,
"Legs PF","12 Dec 2025, 19:56","12 Dec 2025, 21:14","","Leg Press Horizontal (Machine)",,"7 too high 6?",0,"normal",240,10,,,
"Legs PF","12 Dec 2025, 19:56","12 Dec 2025, 21:14","","Leg Press Horizontal (Machine)",,"7 too high 6?",1,"normal",360,10,,,
"Legs PF","12 Dec 2025, 19:56","12 Dec 2025, 21:14","","Leg Press Horizontal (Machine)",,"7 too high 6?",2,"normal",300,15,,,
"Legs PF","12 Dec 2025, 19:56","12 Dec 2025, 21:14","","Leg Press Horizontal (Machine)",,"7 too high 6?",3,"normal",280,20,,,
"Legs PF","12 Dec 2025, 19:56","12 Dec 2025, 21:14","","Hip Adduction (Machine)",,"Big stretch push legs out",0,"normal",130,20,,,
"Legs PF","12 Dec 2025, 19:56","12 Dec 2025, 21:14","","Hip Adduction (Machine)",,"Big stretch push legs out",1,"normal",180,15,,,
"Legs PF","12 Dec 2025, 19:56","12 Dec 2025, 21:14","","Hip Adduction (Machine)",,"Big stretch push legs out",2,"normal",150,20,,,
"Legs PF","12 Dec 2025, 19:56","12 Dec 2025, 21:14","","Hip Abduction (Machine)",,"",0,"normal",120,15,,,
"Legs PF","12 Dec 2025, 19:56","12 Dec 2025, 21:14","","Hip Abduction (Machine)",,"",1,"normal",170,18,,,
"Legs PF","12 Dec 2025, 19:56","12 Dec 2025, 21:14","","Hip Abduction (Machine)",,"",2,"normal",150,20,,,
"Legs PF","12 Dec 2025, 19:56","12 Dec 2025, 21:14","","Seated Leg Curl (Machine)",,"",0,"normal",150,12,,,
"Legs PF","12 Dec 2025, 19:56","12 Dec 2025, 21:14","","Seated Leg Curl (Machine)",,"",1,"normal",140,12,,,
"Legs PF","12 Dec 2025, 19:56","12 Dec 2025, 21:14","","Seated Leg Curl (Machine)",,"",2,"normal",130,12,,,
"Legs PF","12 Dec 2025, 19:56","12 Dec 2025, 21:14","","Leg Extension (Machine)",,"",0,"normal",140,10,,,
"Legs PF","12 Dec 2025, 19:56","12 Dec 2025, 21:14","","Leg Extension (Machine)",,"",1,"normal",130,15,,,
"Legs PF","12 Dec 2025, 19:56","12 Dec 2025, 21:14","","Leg Extension (Machine)",,"",2,"normal",120,12,,,
"Legs PF","12 Dec 2025, 19:56","12 Dec 2025, 21:14","","Seated Calf Raise",,"",0,"normal",75,8,,,
"Legs PF","12 Dec 2025, 19:56","12 Dec 2025, 21:14","","Seated Calf Raise",,"",1,"normal",115,12,,,
"Legs PF","12 Dec 2025, 19:56","12 Dec 2025, 21:14","","Seated Calf Raise",,"",2,"normal",115,10,,,
"Late night workout 🌙","11 Dec 2025, 22:15","11 Dec 2025, 23:23","First ever upper day thanks Kenny","Lat Pulldown (Machine)",,"HS",0,"normal",100,8,,,
"Late night workout 🌙","11 Dec 2025, 22:15","11 Dec 2025, 23:23","First ever upper day thanks Kenny","Lat Pulldown (Machine)",,"HS",1,"normal",180,10,,,
"Late night workout 🌙","11 Dec 2025, 22:15","11 Dec 2025, 23:23","First ever upper day thanks Kenny","Lat Pulldown (Machine)",,"HS",2,"normal",140,12,,,
"Late night workout 🌙","11 Dec 2025, 22:15","11 Dec 2025, 23:23","First ever upper day thanks Kenny","Iso-Lateral Row (Machine)",,"",0,"normal",120,10,,,
"Late night workout 🌙","11 Dec 2025, 22:15","11 Dec 2025, 23:23","First ever upper day thanks Kenny","Iso-Lateral Row (Machine)",,"",1,"normal",140,8,,,
"Late night workout 🌙","11 Dec 2025, 22:15","11 Dec 2025, 23:23","First ever upper day thanks Kenny","Iso-Lateral Row (Machine)",,"",2,"normal",50,12,,,
"Late night workout 🌙","11 Dec 2025, 22:15","11 Dec 2025, 23:23","First ever upper day thanks Kenny","Bench Press (Smith Machine)",,"",0,"normal",70,8,,,
"Late night workout 🌙","11 Dec 2025, 22:15","11 Dec 2025, 23:23","First ever upper day thanks Kenny","Bench Press (Smith Machine)",,"",1,"normal",110,10,,,
"Late night workout 🌙","11 Dec 2025, 22:15","11 Dec 2025, 23:23","First ever upper day thanks Kenny","Bench Press (Smith Machine)",,"",2,"normal",130,8,,,
"Late night workout 🌙","11 Dec 2025, 22:15","11 Dec 2025, 23:23","First ever upper day thanks Kenny","Seated Shoulder Press (Machine)",,"HS MTS shoulder press",0,"normal",140,7,,,
"Late night workout 🌙","11 Dec 2025, 22:15","11 Dec 2025, 23:23","First ever upper day thanks Kenny","Seated Shoulder Press (Machine)",,"HS MTS shoulder press",1,"normal",120,10,,,
"Late night workout 🌙","11 Dec 2025, 22:15","11 Dec 2025, 23:23","First ever upper day thanks Kenny","Seated Shoulder Press (Machine)",,"HS MTS shoulder press",2,"normal",100,11,,,
"Late night workout 🌙","11 Dec 2025, 22:15","11 Dec 2025, 23:23","First ever upper day thanks Kenny","Seated Incline Curl (Dumbbell)",0,"",0,"normal",50,10,,,
"Late night workout 🌙","11 Dec 2025, 22:15","11 Dec 2025, 23:23","First ever upper day thanks Kenny","Seated Incline Curl (Dumbbell)",0,"",1,"normal",50,10,,,
"Late night workout 🌙","11 Dec 2025, 22:15","11 Dec 2025, 23:23","First ever upper day thanks Kenny","Hammer Curl (Dumbbell)",0,"",0,"normal",50,5,,,
"Late night workout 🌙","11 Dec 2025, 22:15","11 Dec 2025, 23:23","First ever upper day thanks Kenny","Hammer Curl (Dumbbell)",0,"",1,"normal",50,5,,,
"Late night workout 🌙","11 Dec 2025, 22:15","11 Dec 2025, 23:23","First ever upper day thanks Kenny","Seated Dip Machine",,"",0,"normal",150,12,,,
"Late night workout 🌙","11 Dec 2025, 22:15","11 Dec 2025, 23:23","First ever upper day thanks Kenny","Seated Dip Machine",,"",1,"normal",120,20,,,
"Late night workout 🌙","11 Dec 2025, 22:15","11 Dec 2025, 23:23","First ever upper day thanks Kenny","Butterfly (Pec Deck)",,"",0,"normal",110,15,,,
"Late night workout 🌙","11 Dec 2025, 22:15","11 Dec 2025, 23:23","First ever upper day thanks Kenny","Butterfly (Pec Deck)",,"",1,"normal",90,15,,,
"Legs PF","9 Dec 2025, 17:55","9 Dec 2025, 19:01","","Leg Press Horizontal (Machine)",,"",0,"normal",200,10,,,
"Legs PF","9 Dec 2025, 17:55","9 Dec 2025, 19:01","","Leg Press Horizontal (Machine)",,"",1,"normal",340,12,,,
"Legs PF","9 Dec 2025, 17:55","9 Dec 2025, 19:01","","Leg Press Horizontal (Machine)",,"",2,"normal",300,11,,,
"Legs PF","9 Dec 2025, 17:55","9 Dec 2025, 19:01","","Leg Press Horizontal (Machine)",,"",3,"normal",260,20,,,
"Legs PF","9 Dec 2025, 17:55","9 Dec 2025, 19:01","","Hip Adduction (Machine)",,"",0,"normal",150,20,,,
"Legs PF","9 Dec 2025, 17:55","9 Dec 2025, 19:01","","Hip Adduction (Machine)",,"",1,"normal",200,20,,,
"Legs PF","9 Dec 2025, 17:55","9 Dec 2025, 19:01","","Hip Adduction (Machine)",,"",2,"normal",180,15,,,
"Legs PF","9 Dec 2025, 17:55","9 Dec 2025, 19:01","","Hip Abduction (Machine)",,"",0,"normal",100,12,,,
"Legs PF","9 Dec 2025, 17:55","9 Dec 2025, 19:01","","Hip Abduction (Machine)",,"",1,"normal",170,13,,,
"Legs PF","9 Dec 2025, 17:55","9 Dec 2025, 19:01","","Hip Abduction (Machine)",,"",2,"normal",140,20,,,
"Legs PF","9 Dec 2025, 17:55","9 Dec 2025, 19:01","","Leg Extension (Machine)",,"",0,"normal",135,8,,,
"Legs PF","9 Dec 2025, 17:55","9 Dec 2025, 19:01","","Leg Extension (Machine)",,"",1,"normal",140,10,,,
"Legs PF","9 Dec 2025, 17:55","9 Dec 2025, 19:01","","Leg Extension (Machine)",,"",2,"normal",130,15,,,
"Legs PF","9 Dec 2025, 17:55","9 Dec 2025, 19:01","","Seated Leg Curl (Machine)",,"",0,"normal",160,12,,,
"Legs PF","9 Dec 2025, 17:55","9 Dec 2025, 19:01","","Seated Leg Curl (Machine)",,"",1,"normal",140,10,,,
"Legs PF","9 Dec 2025, 17:55","9 Dec 2025, 19:01","","Seated Leg Curl (Machine)",,"",2,"normal",130,10,,,
"Morning workout ☀️","7 Dec 2025, 10:31","7 Dec 2025, 11:36","First PF pull day","Seated Row (Machine)",,"Bi Diverging seated row",0,"normal",110,10,,,
"Morning workout ☀️","7 Dec 2025, 10:31","7 Dec 2025, 11:36","First PF pull day","Seated Row (Machine)",,"Bi Diverging seated row",1,"normal",170,10,,,
"Morning workout ☀️","7 Dec 2025, 10:31","7 Dec 2025, 11:36","First PF pull day","Seated Row (Machine)",,"Bi Diverging seated row",2,"normal",150,10,,,
"Morning workout ☀️","7 Dec 2025, 10:31","7 Dec 2025, 11:36","First PF pull day","Seated Row (Machine)",,"Bi Diverging seated row",3,"normal",130,12,,,
"Morning workout ☀️","7 Dec 2025, 10:31","7 Dec 2025, 11:36","First PF pull day","Lat Pulldown (Machine)",,"Diverging",0,"normal",90,8,,,
"Morning workout ☀️","7 Dec 2025, 10:31","7 Dec 2025, 11:36","First PF pull day","Lat Pulldown (Machine)",,"Diverging",1,"normal",165,9,,,
"Morning workout ☀️","7 Dec 2025, 10:31","7 Dec 2025, 11:36","First PF pull day","Lat Pulldown (Machine)",,"Diverging",2,"normal",145,10,,,
"Morning workout ☀️","7 Dec 2025, 10:31","7 Dec 2025, 11:36","First PF pull day","Lat Pulldown (Machine)",,"HS front pulldown",0,"normal",100,5,,,
"Morning workout ☀️","7 Dec 2025, 10:31","7 Dec 2025, 11:36","First PF pull day","Lat Pulldown (Machine)",,"HS front pulldown",1,"normal",160,8,,,
"Morning workout ☀️","7 Dec 2025, 10:31","7 Dec 2025, 11:36","First PF pull day","Lat Pulldown (Machine)",,"HS front pulldown",2,"normal",140,12,,,
"Morning workout ☀️","7 Dec 2025, 10:31","7 Dec 2025, 11:36","First PF pull day","Rear Delt Reverse Fly (Machine)",,"",0,"normal",110,8,,,
"Morning workout ☀️","7 Dec 2025, 10:31","7 Dec 2025, 11:36","First PF pull day","Rear Delt Reverse Fly (Machine)",,"",1,"normal",70,13,,,
"Morning workout ☀️","7 Dec 2025, 10:31","7 Dec 2025, 11:36","First PF pull day","Rear Delt Reverse Fly (Machine)",,"",2,"normal",70,15,,,
"Morning workout ☀️","7 Dec 2025, 10:31","7 Dec 2025, 11:36","First PF pull day","Preacher Curl (Machine)",,"",0,"normal",85,9,,,
"Morning workout ☀️","7 Dec 2025, 10:31","7 Dec 2025, 11:36","First PF pull day","Preacher Curl (Machine)",,"",1,"normal",70,10,,,
